year_number,depletion_limit,continent,country,gcam_basin_id,Basin_long_name,grid_id,grid_area,permeability,porosity,total_thickness,depth_to_water,orig_aqfr_sat_thickness,aqfr_sat_thickness,hydraulic_conductivity,transmissivity,radius_of_influence,areal_extent,max_drawdown,drawdown,drawdown_interference,total_head,well_yield,volume_produced_perwell,cumulative_vol_produced_perwell,number_of_wells,volume_produced_allwells,cumulative_vol_produced_allwells,available_volume,depleted_vol_fraction,well_installation_cost, annual_capital_cost,maintenance_cost,nonenergy_cost,power,energy,energy_cost_rate,energy_cost,total_cost_perwell,total_cost_allwells,unit_cost,unit_cost_per_km3,unit_cost_per_acreft,whyclass,total_well_length
4, 0.25, USA, USA, 78, USA, 78, 2500000000.0, -13.500439266396022, 0.0703571414841, 173.37843728455215, 17.231689033030474, 168.93862667374825, 156.14674825152167, 3.159080796949526e-07, 4.9328019390749415e-05, 152.10165161099113, 72680.47090888444, Max_Drawdown, 65.13549053693912, 0.016094040110675844, 82.3671795699696, 0.0025236274621140424, 21804.14127266533, 87216.56509066132, 34397.135416666664, 749999999.9999999, 2999999999.9999995, 29715097147.536137, 0.10095878149430006, 28434.063714666554, 114881425.94970204, 68463523.80276594, 183344949.752468, 100099.00294961581, 240237607.07907793, 0.074, 17777582.923851766, 5847.072154120967, 201122532.67631975, 0.26816337690175973, 268163376.90175974, 330.7741621407826, 20, 173.37843728455215
5, 0.25, USA, USA, 78, USA, 78, 2500000000.0, -13.500439266396022, 0.0703571414841, 173.37843728455215, 21.495648507105994, 168.93862667374825, 151.88278877744617, 3.159080796949526e-07, 4.798100014139712e-05, 152.10165161099113, 72680.47090888444, Max_Drawdown, 68.18364751668827, 0.014171693841707056, 89.67929602379427, 0.0025236274621140424, 21804.14127266533, 109020.70636332664, 34397.135416666664, 749999999.9999999, 3749999999.9999995, 29715097147.536137, 0.12619847686787505, 28434.063714666554, 114881425.94970204, 68463523.80276594, 183344949.752468, 108985.25558447218, 261564613.40273324, 0.074, 19355781.39180226, 5892.953837256296, 202700731.14427024, 0.2702676415256937, 270267641.5256937, 333.3697304691127, 20, 173.37843728455215
6, 0.25, USA, USA, 78, USA, 78, 2500000000.0, -13.500439266396022, 0.0703571414841, 173.37843728455215, 25.759607981181514, 168.93862667374825, 147.61882930337063, 3.159080796949526e-07, 4.663398089204482e-05, 152.10165161099113, 72680.47090888444, Max_Drawdown, 71.68990278019825, 0.012838510521924395, 97.44951076137977, 0.0025236274621140424, 21804.14127266533, 130824.84763599196, 34397.135416666664, 749999999.9999999, 4499999999.999999, 29715097147.536137, 0.15143817224145006, 28434.063714666554, 114881425.94970204, 68463523.80276594, 183344949.752468, 118428.22488362122, 284227739.72069097, 0.074, 21032852.73933113, 5941.709971370774, 204377802.49179912, 0.2725037366557322, 272503736.6557322, 336.12790909011255, 20, 173.37843728455215
7, 0.25, USA, USA, 78, USA, 78, 2500000000.0, -13.500439266396022, 0.0703571414841, 173.37843728455215, 30.023567455257034, 168.93862667374825, 143.35486982929513, 3.159080796949526e-07, 4.5286961642692525e-05, 152.10165161099113, 54510.353181663326, Max_Drawdown, 50.83653909160786, 0.007607678577704555, 80.8601065468649, 0.001892720596585532, 16353.105954498997, 147177.95359049094, 45862.84722222222, 749999999.9999999, 5249999999.999999, 29715097147.536137, 0.17667786761502507, 28434.063714666554, 153175234.59960273, 91284698.40368792, 244459933.00329065, 98267.49059514831, 235841977.42835593, 0.074, 17452306.32969834, 5710.771467456625, 261912239.33298898, 0.34921631911065204, 349216319.110652, 430.7513452966071, 20, 173.37843728455215
8, 0.25, USA, USA, 78, USA, 78, 2500000000.0, -13.500439266396022, 0.0703571414841, 173.37843728455215, 34.28752692933256, 168.93862667374825, 139.0909103552196, 3.159080796949526e-07, 4.3939942393340224e-05, 152.10165161099113, 54510.353181663326, Max_Drawdown, 53.158115812365125, 0.006589338675206646, 87.44564274169768, 0.001892720596585532, 16353.105954498997, 163531.05954498993, 45862.84722222222, 749999999.9999999, 5999999999.999999, 29715097147.536137, 0.2019175629886001, 28434.063714666554, 153175234.59960273, 91284698.40368792, 244459933.00329065, 106270.74638747981, 255049791.32995155, 0.074, 18873684.558416415, 5741.763399157485, 263333617.56170705, 0.3511114900822761, 351111490.0822761, 433.0890007866859, 20, 173.37843728455215
9, 0.25, USA, USA, 78, USA, 78, 2500000000.0, -13.500439266396022, 0.0703571414841, 173.37843728455215, 38.55148640340808, 168.93862667374825, 134.82695088114406, 3.159080796949526e-07, 4.2592923143987916e-05, 152.10165161099113, 54510.353181663326, Max_Drawdown, 55.79300190267915, 0.006036878125708479, 94.34448830608723, 0.001892720596585532, 16353.105954498997, 179884.1654994889, 45862.84722222222, 749999999.9999999, 6749999999.999999, 29715097147.536137, 0.22715725836217512, 28434.063714666554, 153175234.59960273, 91284698.40368792, 244459933.00329065, 114654.7600942032, 275171424.2260877, 0.074, 20362685.39273049, 5774.229783703985, 264822618.39602113, 0.3530968245280282, 353096824.5280282, 435.53787111883224, 20, 173.37843728455215
1, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 2.377476612075642, 288.42345034648974, 200.0, 4.478262201721891e-08, 8.956524403443782e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 70.57976530871089, 0.0, 72.95724192078653, 0.0006309068655285106, 5451.035318166332, 5451.035318166332, 137588.54166666666, 749999999.9999999, 749999999.9999999, 90853386037.13744, 0.00825505831663146, 10118.873830603781, 163532116.4544304, 97456876.556324, 260988993.0107544, 88663.31483428918, 212791955.60229403, 0.074, 15746604.714569757, 2011.3273559928168, 276735597.72532415, 0.36898079696709896, 368980796.96709895, 455.1304334429772, 30, 202.37747661207564
2, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 4.758429014569973, 288.42345034648974, 197.61904759750567, 4.478262201721891e-08, 8.84989911196189e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 71.80276273518184, 0.0, 76.56119174975181, 0.0006309068655285106, 5451.035318166332, 10902.070636332664, 137588.54166666666, 749999999.9999999, 1499999999.9999998, 90853386037.13744, 0.01651011663326292, 10118.873830603781, 163532116.4544304, 97456876.556324, 260988993.0107544, 93043.1149736567, 223303475.93677607, 0.074, 16524457.219321428, 2016.9808246271175, 277513450.23007584, 0.37001793364010116, 370017933.64010113, 456.409720786392, 30, 202.37747661207564
3, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 7.139381417064304, 288.42345034648974, 195.23809519501134, 4.478262201721891e-08, 8.743273820479997e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 73.08433439224436, 0.0, 80.22371580930866, 0.0006309068655285106, 5451.035318166332, 16353.105954498997, 137588.54166666666, 749999999.9999999, 2249999999.9999995, 90853386037.13744, 0.024765174949894376, 10118.873830603781, 163532116.4544304, 97456876.556324, 260988993.0107544, 97494.09907381258, 233985837.7771502, 0.074, 17314951.995509114, 2022.7261778855507, 278303945.0062635, 0.37107192667501804, 371071926.675018, 457.70980011510125, 30, 202.37747661207564
4, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 9.520333819558635, 288.42345034648974, 192.857142792517, 4.478262201721891e-08, 8.636648528998104e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 74.42988089688237, 0.0, 83.950214716441, 0.0006309068655285106, 5451.035318166332, 21804.14127266533, 137588.54166666666, 749999999.9999999, 2999999999.9999995, 90853386037.13744, 0.03302023326652584, 10118.873830603781, 163532116.4544304, 97456876.556324, 260988993.0107544, 102022.83038456368, 244854792.92295283, 0.074, 18119254.67629851, 2028.5718876448561, 279108247.6870529, 0.3721443302494039, 372144330.2494039, 459.03258847603473, 30, 202.37747661207564
5, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 11.901286222052967, 288.42345034648974, 190.47619039002268, 4.478262201721891e-08, 8.530023237516211e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 75.84560517303515, 0.0, 87.74689139508811, 0.0006309068655285106, 5451.035318166332, 27255.17659083166, 137588.54166666666, 749999999.9999999, 3749999999.9999995, 90853386037.13744, 0.0412752915831573, 10118.873830603781, 163532116.4544304, 97456876.556324, 260988993.0107544, 106636.84718153067, 255928433.2356736, 0.074, 18938704.059439845, 2034.5276843501267, 279927697.07019424, 0.3732369294269257, 373236929.4269257, 460.38028770952434, 30, 202.37747661207564
6, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 14.282238624547297, 288.42345034648974, 188.09523798752835, 4.478262201721891e-08, 8.423397946034319e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 77.33868514613563, 0.0, 91.62092377068294, 0.0006309068655285106, 5451.035318166332, 32706.21190899799, 137588.54166666666, 749999999.9999999, 4499999999.999999, 90853386037.13744, 0.04953034989978875, 10118.873830603781, 163532116.4544304, 97456876.556324, 260988993.0107544, 111344.87263798271, 267227694.33115852, 0.074, 19774849.38050573, 2040.6048279184597, 280763842.39126015, 0.3743517898550136, 374351789.8550136, 461.7554457503622, 30, 202.37747661207564
7, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 16.663191027041627, 288.42345034648974, 185.71428558503402, 4.478262201721891e-08, 8.316772654552426e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 78.91749688418165, 0.0, 95.58068791122327, 0.0006309068655285106, 5451.035318166332, 38157.24722716432, 137588.54166666666, 749999999.9999999, 5249999999.999999, 90853386037.13744, 0.05778540821642021, 10118.873830603781, 163532116.4544304, 97456876.556324, 260988993.0107544, 116157.0860032227, 278777006.4077345, 0.074, 20629498.474172354, 2046.816457777414, 281618491.48492676, 0.3754913219799024, 375491321.97990245, 463.16103583577006, 30, 202.37747661207564
8, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 19.044143429535957, 288.42345034648974, 183.3333331825397, 4.478262201721891e-08, 8.210147363070532e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 80.59190737184618, 0.0, 99.63605080138214, 0.0006309068655285106, 5451.035318166332, 43608.28254533065, 137588.54166666666, 749999999.9999999, 5999999999.999999, 90853386037.13744, 0.06604046653305168, 10118.873830603781, 163532116.4544304, 97456876.556324, 260988993.0107544, 121085.47840445743, 290605148.17069787, 0.074, 21504780.96463164, 2053.178052135902, 282493773.975386, 0.3766583653005148, 376658365.30051476, 464.60056043087894, 30, 202.37747661207564
9, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 21.425095832030287, 288.42345034648974, 180.95238078004536, 4.478262201721891e-08, 8.10352207158864e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 82.37366535308864, 0.0, 103.79876118511893, 0.0006309068655285106, 5451.035318166332, 49059.31786349698, 137588.54166666666, 749999999.9999999, 6749999999.999999, 90853386037.13744, 0.07429552484968313, 10118.873830603781, 163532116.4544304, 97456876.556324, 260988993.0107544, 126144.32782913756, 302746386.78993016, 0.074, 22403232.62245483, 2059.708041093848, 283392225.6332092, 0.377856300844279, 377856300.844279, 466.0781899654013, 30, 202.37747661207564
10, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 23.806048234524617, 288.42345034648974, 178.57142837755103, 4.478262201721891e-08, 7.996896780106747e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 84.27693347959641, 0.0, 108.08298171412102, 0.0006309068655285106, 5451.035318166332, 54510.35318166331, 137588.54166666666, 749999999.9999999, 7499999999.999999, 90853386037.13744, 0.0825505831663146, 10118.873830603781, 163532116.4544304, 97456876.556324, 260988993.0107544, 131350.84583313315, 315242029.9995196, 0.074, 23327910.21996445, 2066.428641416437, 284316903.23071885, 0.3790892043076252, 379089204.30762523, 467.59895172936956, 30, 202.37747661207564
11, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 26.187000637018947, 288.42345034648974, 176.1904759750567, 4.478262201721891e-08, 7.890271488624854e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 86.31902946422497, 0.0, 112.50603010124391, 0.0006309068655285106, 5451.035318166332, 59961.38849982964, 137588.54166666666, 749999999.9999999, 8249999999.999999, 90853386037.13744, 0.09080564148294605, 10118.873830603781, 163532116.4544304, 97456876.556324, 260988993.0107544, 136726.07824803944, 328142587.79529464, 0.074, 24282551.496851802, 2073.3670191717606, 285271544.5076062, 0.380362059343475, 380362059.343475, 469.1689929589896, 30, 202.37747661207564
12, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 28.567953039513277, 288.42345034648974, 223.80952357256237, 4.478262201721891e-08, 1.0022777298003906e-05, 76.05082580549556, 18170.11772722111, Max_Drawdown, 60.75092325067894, 0.0, 89.31887629019221, 0.0006309068655285106, 5451.035318166332, 65412.42381799597, 137588.54166666666, 749999999.9999999, 8999999999.999998, 90853386037.13744, 0.0990606997995775, 12618.873830603781, 203934862.6473515, 97456876.556324, 301391739.2036755, 108547.24549155304, 260513389.1797273, 0.074, 19277990.799299818, 2330.6426982841076, 320669730.00297534, 0.4275596400039672, 427559640.00396717, 527.3862647520934, 30, 252.37747661207564
13, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 30.948905442007607, 288.42345034648974, 221.42857117006804, 4.478262201721891e-08, 9.916152006522013e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 61.57865115316041, 0.0, 92.52755659516802, 0.0006309068655285106, 5451.035318166332, 70863.4591361623, 137588.54166666666, 749999999.9999999, 9749999999.999998, 90853386037.13744, 0.10731575811620897, 12618.873830603781, 284740355.0331937, 121534871.34799066, 406275226.38118434, 112446.68336218335, 269872040.06924003, 0.074, 19970530.96512376, 3097.974236684376, 426245757.3463081, 0.5683276764617442, 568327676.4617442, 701.0208223620323, 30, 252.37747661207564
14, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 33.32985784450194, 288.42345034648974, 219.0476187675737, 4.478262201721891e-08, 9.809526715040121e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 62.435091054206666, 0.0, 95.76494889870861, 0.0006309068655285106, 5451.035318166332, 76314.49445432864, 137588.54166666666, 749999999.9999999, 10499999999.999998, 90853386037.13744, 0.11557081643284042, 12618.873830603781, 284740355.0331937, 121534871.34799066, 406275226.38118434, 116381.01428662502, 279314434.28790003, 0.074, 20669268.1373046, 3103.0526913559406, 426944494.51848894, 0.569259326024652, 569259326.024652, 702.1699934648877, 30, 252.37747661207564
15, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 35.71081024699627, 288.42345034648974, 216.66666636507938, 4.478262201721891e-08, 9.702901423558228e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 63.32204295858378, 0.0, 99.03285320558004, 0.0006309068655285106, 5451.035318166332, 81765.52977249498, 137588.54166666666, 749999999.9999999, 11249999999.999998, 90853386037.13744, 0.12382587474947189, 12618.873830603781, 284740355.0331937, 121534871.34799066, 406275226.38118434, 120352.42577067019, 288845821.8496085, 0.074, 21374590.816871025, 3108.179009805301, 427649817.1980554, 0.5701997562640739, 570199756.264074, 703.32999535661, 30, 252.37747661207564
16, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 38.0917626494906, 288.42345034648974, 214.28571396258505, 4.478262201721891e-08, 9.596276132076336e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 64.24148096223558, 0.0, 102.33324361172618, 0.0006309068655285106, 5451.035318166332, 87216.56509066132, 137588.54166666666, 749999999.9999999, 11999999999.999998, 90853386037.13744, 0.13208093306610336, 12618.873830603781, 284740355.0331937, 121534871.34799066, 406275226.38118434, 124363.31688925055, 298471960.5342013, 0.074, 22086925.0795309, 3113.3562887707662, 428362151.46071523, 0.5711495352809537, 571149535.2809536, 704.5015287783508, 30, 252.37747661207564
17, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 40.47271505198493, 288.42345034648974, 211.90476156009072, 4.478262201721891e-08, 9.489650840594443e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 65.19557686299528, 0.0, 105.66829191498022, 0.0006309068655285106, 5451.035318166332, 92667.60040882765, 137588.54166666666, 749999999.9999999, 12749999999.999998, 90853386037.13744, 0.1403359913827348, 12618.873830603781, 284740355.0331937, 121534871.34799066, 406275226.38118434, 128416.32698001066, 308199184.7520256, 0.074, 22806739.671649892, 3118.5879351229955, 429081966.0528342, 0.5721092880704457, 572109288.0704457, 705.6853646491334, 30, 252.37747661207564
18, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 42.85366745447926, 288.42345034648974, 209.5238091575964, 4.478262201721891e-08, 9.38302554911255e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 66.1867279921446, 0.0, 109.04039544662385, 0.0006309068655285106, 5451.035318166332, 98118.63572699399, 137588.54166666666, 749999999.9999999, 13499999999.999998, 90853386037.13744, 0.14859104969936626, 12618.873830603781, 284740355.0331937, 121534871.34799066, 406275226.38118434, 132514.36946638313, 318034486.7193195, 0.074, 23534552.017229643, 3123.8777095239993, 429809778.39841396, 0.5730797045312187, 573079704.5312186, 706.8823539451677, 30, 252.37747661207564
19, 0.25, USA, USA, 79, USA, 79, 2500000000.0, -14.348890482122044, 0.12599999886, 290.8009269585654, 45.23461985697359, 288.42345034648974, 207.14285675510206, 4.478262201721891e-08, 9.276400257630656e-06, 76.05082580549556, 18170.11772722111, Max_Drawdown, 67.21759022088767, 0.0, 112.45221007786125, 0.0006309068655285106, 5451.035318166332, 103569.67104516033, 137588.54166666666, 749999999.9999999, 14249999999.999998, 90853386037.13744, 0.15684610801599772, 12618.873830603781, 284740355.0331937, 121534871.34799066, 406275226.38118434, 136660.67196962304, 327985612.7270953, 0.074, 24270935.341805052, 3129.229778203958, 430546161.7229894, 0.574061548963986, 574061548.9639859, 708.0934394160975, 30, 252.37747661207564
